root,multiAccept,sendfile,compression,noCompression,serverCache,keepalive,basicAuth,tls,ecdsaCertificate,aesTls,tlsMoreBits,tcpNoDelay,tcpNoPush,processCount,compressionLevel,performance
1,0,0,0,1,1,0,1,1,1,1,0,1,0,2,1,366.08
1,0,0,0,1,1,0,1,1,1,1,0,1,0,4,1,360.5606
1,0,0,0,1,1,0,1,1,1,1,0,1,0,8,1,359.636
1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,411.9432
1,0,0,0,1,1,0,1,1,1,1,0,1,1,2,1,370.5138
1,0,0,0,1,1,0,1,1,1,1,0,1,1,4,1,360.2658
1,0,0,0,1,1,0,1,1,1,1,0,1,1,8,1,359.6622
1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,413.3278
1,0,0,0,1,1,0,1,1,1,1,1,0,0,2,1,369.2542
1,0,0,0,1,1,0,1,1,1,1,1,0,0,4,1,358.5184
1,0,0,0,1,1,0,1,1,1,1,1,0,0,8,1,360.1902
1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,413.0898
1,0,0,0,1,1,0,1,1,1,1,1,0,1,2,1,371.2096
1,0,0,0,1,1,0,1,1,1,1,1,0,1,4,1,360.1864
1,0,0,0,1,1,0,1,1,1,1,1,0,1,8,1,359.3354
1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,413.8868
1,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,369.4598
1,0,0,0,1,1,0,1,1,1,1,1,1,0,4,1,359.9792
1,0,0,0,1,1,0,1,1,1,1,1,1,0,8,1,360.5288
1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,412.7262
1,0,0,0,1,1,0,1,1,1,1,1,1,1,2,1,368.014
1,0,0,0,1,1,0,1,1,1,1,1,1,1,4,1,360.297
1,0,0,0,1,1,0,1,1,1,1,1,1,1,8,1,359.1008
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,414.687
1,0,1,0,1,0,0,1,1,1,1,0,0,0,2,1,368.119
1,0,1,0,1,0,0,1,1,1,1,0,0,0,4,1,359.7154
1,0,1,0,1,0,0,1,1,1,1,0,0,0,8,1,358.6798
1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,414.0858
1,0,1,0,1,0,0,1,1,1,1,0,0,1,2,1,367.399
1,0,1,0,1,0,0,1,1,1,1,0,0,1,4,1,358.7422
1,0,1,0,1,0,0,1,1,1,1,0,0,1,8,1,359.8234
1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,415.865
1,0,1,0,1,0,0,1,1,1,1,0,1,0,2,1,360.2012
1,0,1,0,1,0,0,1,1,1,1,0,1,0,4,1,360.0424
1,0,1,0,1,0,0,1,1,1,1,0,1,0,8,1,357.9734
1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,414.752
1,0,1,0,1,0,0,1,1,1,1,0,1,1,2,1,367.9784
1,0,1,0,1,0,0,1,1,1,1,0,1,1,4,1,359.6504
1,0,1,0,1,0,0,1,1,1,1,0,1,1,8,1,359.784
1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,415.2974
1,0,1,0,1,0,0,1,1,1,1,1,0,0,2,1,368.0274
1,0,1,0,1,0,0,1,1,1,1,1,0,0,4,1,359.152
1,0,1,0,1,0,0,1,1,1,1,1,0,0,8,1,359.8016
1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,415.5424
1,0,1,0,1,0,0,1,1,1,1,1,0,1,2,1,369.0904
1,0,1,0,1,0,0,1,1,1,1,1,0,1,4,1,357.8306
1,0,1,0,1,0,0,1,1,1,1,1,0,1,8,1,359.5018
1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,413.808
1,0,1,0,1,0,0,1,1,1,1,1,1,0,2,1,370.8984
1,0,1,0,1,0,0,1,1,1,1,1,1,0,4,1,359.0822
1,0,1,0,1,0,0,1,1,1,1,1,1,0,8,1,359.1446
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,408.9018
1,0,1,0,1,0,0,1,1,1,1,1,1,1,2,1,369.619
1,0,1,0,1,0,0,1,1,1,1,1,1,1,4,1,358.6994
1,0,1,0,1,0,0,1,1,1,1,1,1,1,8,1,360.2134
1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,412.229
1,0,1,0,1,1,0,1,1,1,1,0,0,0,2,1,369.0746
1,0,1,0,1,1,0,1,1,1,1,0,0,0,4,1,358.114
1,0,1,0,1,1,0,1,1,1,1,0,0,0,8,1,358.892
1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,414.3882
1,0,1,0,1,1,0,1,1,1,1,0,0,1,2,1,367.309
1,0,1,0,1,1,0,1,1,1,1,0,0,1,4,1,358.0962
1,0,1,0,1,1,0,1,1,1,1,0,0,1,8,1,360.8084
1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,409.9756
1,0,1,0,1,1,0,1,1,1,1,0,1,0,2,1,368.9398
1,0,1,0,1,1,0,1,1,1,1,0,1,0,4,1,359.52
1,0,1,0,1,1,0,1,1,1,1,0,1,0,8,1,359.8376
1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,414.1872
1,0,1,0,1,1,0,1,1,1,1,0,1,1,2,1,366.882
1,0,1,0,1,1,0,1,1,1,1,0,1,1,4,1,359.1306
1,0,1,0,1,1,0,1,1,1,1,0,1,1,8,1,360.2278
1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,415.0246
1,0,1,0,1,1,0,1,1,1,1,1,0,0,2,1,368.1732
1,0,1,0,1,1,0,1,1,1,1,1,0,0,4,1,360.292
1,0,1,0,1,1,0,1,1,1,1,1,0,0,8,1,359.031
1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,411.9952
1,0,1,0,1,1,0,1,1,1,1,1,0,1,2,1,368.2494
1,0,1,0,1,1,0,1,1,1,1,1,0,1,4,1,366.7224
1,0,1,0,1,1,0,1,1,1,1,1,0,1,8,1,366.6016
1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,413.9484
1,0,1,0,1,1,0,1,1,1,1,1,1,0,2,1,368.5438
1,0,1,0,1,1,0,1,1,1,1,1,1,0,4,1,366.1388
1,0,1,0,1,1,0,1,1,1,1,1,1,0,8,1,367.7294
1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,411.743
1,0,1,0,1,1,0,1,1,1,1,1,1,1,2,1,368.1988
1,0,1,0,1,1,0,1,1,1,1,1,1,1,4,1,367.4484
1,0,1,0,1,1,0,1,1,1,1,1,1,1,8,1,367.4172
1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,414.0238
1,1,0,0,1,0,0,1,1,1,1,0,0,0,2,1,368.5236
1,1,0,0,1,0,0,1,1,1,1,0,0,0,4,1,367.5214
1,1,0,0,1,0,0,1,1,1,1,0,0,0,8,1,365.2636
1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,414.6954
1,1,0,0,1,0,0,1,1,1,1,0,0,1,2,1,369.7304
1,1,0,0,1,0,0,1,1,1,1,0,0,1,4,1,368.0844
1,1,0,0,1,0,0,1,1,1,1,0,0,1,8,1,365.4856
1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,413.0338
1,1,0,0,1,0,0,1,1,1,1,0,1,0,2,1,367.615
1,1,0,0,1,0,0,1,1,1,1,0,1,0,4,1,367.5902
1,1,0,0,1,0,0,1,1,1,1,0,1,0,8,1,366.7466
1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,414.5836
1,1,0,0,1,0,0,1,1,1,1,0,1,1,2,1,368.3078
1,1,0,0,1,0,0,1,1,1,1,0,1,1,4,1,367.0322
1,1,0,0,1,0,0,1,1,1,1,0,1,1,8,1,365.7912
1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,414.7792
1,1,0,0,1,0,0,1,1,1,1,1,0,0,2,1,368.7324
1,1,0,0,1,0,0,1,1,1,1,1,0,0,4,1,366.0458
1,1,0,0,1,0,0,1,1,1,1,1,0,0,8,1,366.4904
1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,414.2304
1,1,0,0,1,0,0,1,1,1,1,1,0,1,2,1,369.9982
1,1,0,0,1,0,0,1,1,1,1,1,0,1,4,1,365.3568
1,1,0,0,1,0,0,1,1,1,1,1,0,1,8,1,367.4224
1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,413.041
1,1,0,0,1,0,0,1,1,1,1,1,1,0,2,1,368.2886
1,1,0,0,1,0,0,1,1,1,1,1,1,0,4,1,367.8894
1,1,0,0,1,0,0,1,1,1,1,1,1,0,8,1,366.9216
1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,415.1588
1,1,0,0,1,0,0,1,1,1,1,1,1,1,2,1,369.249
1,1,0,0,1,0,0,1,1,1,1,1,1,1,4,1,366.5556
1,1,0,0,1,0,0,1,1,1,1,1,1,1,8,1,366.6532
1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,412.6536
1,1,0,0,1,1,0,1,1,1,1,0,0,0,2,1,368.863
1,1,0,0,1,1,0,1,1,1,1,0,0,0,4,1,367.1494
1,1,0,0,1,1,0,1,1,1,1,0,0,0,8,1,366.6672
1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,420.7256
1,1,0,0,1,1,0,1,1,1,1,0,0,1,2,1,368.4936
1,1,0,0,1,1,0,1,1,1,1,0,0,1,4,1,366.8776
1,1,0,0,1,1,0,1,1,1,1,0,0,1,8,1,366.9292
1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,424.1182
1,1,0,0,1,1,0,1,1,1,1,0,1,0,2,1,368.402
1,1,0,0,1,1,0,1,1,1,1,0,1,0,4,1,366.0072
1,1,0,0,1,1,0,1,1,1,1,0,1,0,8,1,366.7616
1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,423.978
1,1,0,0,1,1,0,1,1,1,1,0,1,1,2,1,368.5566
1,1,0,0,1,1,0,1,1,1,1,0,1,1,4,1,366.7204
1,1,0,0,1,1,0,1,1,1,1,0,1,1,8,1,368.2366
1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,420.5424
1,1,0,0,1,1,0,1,1,1,1,1,0,0,2,1,367.375
1,1,0,0,1,1,0,1,1,1,1,1,0,0,4,1,367.0464
1,1,0,0,1,1,0,1,1,1,1,1,0,0,8,1,367.504
1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,412.9562
1,1,0,0,1,1,0,1,1,1,1,1,0,1,2,1,369.389
1,1,0,0,1,1,0,1,1,1,1,1,0,1,4,1,368.0082
1,1,0,0,1,1,0,1,1,1,1,1,0,1,8,1,368.6004
1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,414.6094
1,1,0,0,1,1,0,1,1,1,1,1,1,0,2,1,368.218
1,1,0,0,1,1,0,1,1,1,1,1,1,0,4,1,367.4498
1,1,0,0,1,1,0,1,1,1,1,1,1,0,8,1,366.887
1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,413.6396
1,1,0,0,1,1,0,1,1,1,1,1,1,1,2,1,367.244
1,1,0,0,1,1,0,1,1,1,1,1,1,1,4,1,368.2092
1,1,0,0,1,1,0,1,1,1,1,1,1,1,8,1,366.735
1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,414.3276
1,1,1,0,1,0,0,1,1,1,1,0,0,0,2,1,368.5936
1,1,1,0,1,0,0,1,1,1,1,0,0,0,4,1,366.701
1,1,1,0,1,0,0,1,1,1,1,0,0,0,8,1,366.8564
1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,413.1762
1,1,1,0,1,0,0,1,1,1,1,0,0,1,2,1,367.8054
1,1,1,0,1,0,0,1,1,1,1,0,0,1,4,1,366.73
1,1,1,0,1,0,0,1,1,1,1,0,0,1,8,1,367.7852
1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,414.502
1,1,1,0,1,0,0,1,1,1,1,0,1,0,2,1,369.9872
1,1,1,0,1,0,0,1,1,1,1,0,1,0,4,1,367.6272
1,1,1,0,1,0,0,1,1,1,1,0,1,0,8,1,366.1664
1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,411.7374
1,1,1,0,1,0,0,1,1,1,1,0,1,1,2,1,368.9776
1,1,1,0,1,0,0,1,1,1,1,0,1,1,4,1,367.4686
1,1,1,0,1,0,0,1,1,1,1,0,1,1,8,1,366.3298
1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,414.8608
1,1,1,0,1,0,0,1,1,1,1,1,0,0,2,1,367.0938
1,1,1,0,1,0,0,1,1,1,1,1,0,0,4,1,366.624
1,1,1,0,1,0,0,1,1,1,1,1,0,0,8,1,367.5972
1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,413.4152
1,1,1,0,1,0,0,1,1,1,1,1,0,1,2,1,371.8006
1,1,1,0,1,0,0,1,1,1,1,1,0,1,4,1,368.08
1,1,1,0,1,0,0,1,1,1,1,1,0,1,8,1,367.2114
1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,415.4824
1,1,1,0,1,0,0,1,1,1,1,1,1,0,2,1,370.5302
1,1,1,0,1,0,0,1,1,1,1,1,1,0,4,1,367.2208
1,1,1,0,1,0,0,1,1,1,1,1,1,0,8,1,368.3518
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,423.5306
1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,1,366.333
1,1,1,0,1,0,0,1,1,1,1,1,1,1,4,1,366.3976
1,1,1,0,1,0,0,1,1,1,1,1,1,1,8,1,366.1878
1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,421.5734
1,1,1,0,1,1,0,1,1,1,1,0,0,0,2,1,367.4088
1,1,1,0,1,1,0,1,1,1,1,0,0,0,4,1,367.9042
1,1,1,0,1,1,0,1,1,1,1,0,0,0,8,1,367.593
1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,422.5762
1,1,1,0,1,1,0,1,1,1,1,0,0,1,2,1,370.3432
1,1,1,0,1,1,0,1,1,1,1,0,0,1,4,1,367.586
1,1,1,0,1,1,0,1,1,1,1,0,0,1,8,1,366.6374
1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,420.9298
1,1,1,0,1,1,0,1,1,1,1,0,1,0,2,1,368.8202
1,1,1,0,1,1,0,1,1,1,1,0,1,0,4,1,366.182
1,1,1,0,1,1,0,1,1,1,1,0,1,0,8,1,366.536
1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,404.2284
1,1,1,0,1,1,0,1,1,1,1,0,1,1,2,1,368.4304
1,1,1,0,1,1,0,1,1,1,1,0,1,1,4,1,366.0418
1,1,1,0,1,1,0,1,1,1,1,0,1,1,8,1,366.2102
1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,422.1818
1,1,1,0,1,1,0,1,1,1,1,1,0,0,2,1,368.0736
1,1,1,0,1,1,0,1,1,1,1,1,0,0,4,1,366.7102
1,1,1,0,1,1,0,1,1,1,1,1,0,0,8,1,366.7006
1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,424.4458
1,1,1,0,1,1,0,1,1,1,1,1,0,1,2,1,369.0784
1,1,1,0,1,1,0,1,1,1,1,1,0,1,4,1,366.8966
1,1,1,0,1,1,0,1,1,1,1,1,0,1,8,1,365.5964
1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,410.881
1,1,1,0,1,1,0,1,1,1,1,1,1,0,2,1,368.2106
1,1,1,0,1,1,0,1,1,1,1,1,1,0,4,1,366.529
1,1,1,0,1,1,0,1,1,1,1,1,1,0,8,1,368.8808
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,413.9482
1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,367.6768
1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,1,366.5634
1,1,1,0,1,1,0,1,1,1,1,1,1,1,8,1,366.6148
1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,395.3978
1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,368.3694
1,0,0,1,0,0,0,0,1,1,0,0,0,0,4,1,366.8084
1,0,0,1,0,0,0,0,1,1,0,0,0,0,8,1,368.1024
1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,5,393.8814
1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,5,368.9262
1,0,0,1,0,0,0,0,1,1,0,0,0,0,4,5,367.261
1,0,0,1,0,0,0,0,1,1,0,0,0,0,8,5,367.3746
1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,9,397.6924
1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,9,369.449
1,0,0,1,0,0,0,0,1,1,0,0,0,0,4,9,368.0582
1,0,0,1,0,0,0,0,1,1,0,0,0,0,8,9,368.1838
1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,400.3582
1,0,0,1,0,0,0,0,1,1,0,0,0,1,2,1,367.4848
1,0,0,1,0,0,0,0,1,1,0,0,0,1,4,1,366.1706
1,0,0,1,0,0,0,0,1,1,0,0,0,1,8,1,369.5522
1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,5,404.1108
1,0,0,1,0,0,0,0,1,1,0,0,0,1,2,5,367.921
1,0,0,1,0,0,0,0,1,1,0,0,0,1,4,5,367.4462
1,0,0,1,0,0,0,0,1,1,0,0,0,1,8,5,367.3762
1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,9,403.1412
1,0,0,1,0,0,0,0,1,1,0,0,0,1,2,9,369.3958
1,0,0,1,0,0,0,0,1,1,0,0,0,1,4,9,367.922
1,0,0,1,0,0,0,0,1,1,0,0,0,1,8,9,367.816
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,403.5492
1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,1,369.52
1,0,0,1,0,0,0,0,1,1,0,0,1,0,4,1,366.3426
1,0,0,1,0,0,0,0,1,1,0,0,1,0,8,1,367.7778
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,5,404.5854
1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,5,368.7676
1,0,0,1,0,0,0,0,1,1,0,0,1,0,4,5,370.082
1,0,0,1,0,0,0,0,1,1,0,0,1,0,8,5,367.0214
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,9,406.068
1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,9,370.086
1,0,0,1,0,0,0,0,1,1,0,0,1,0,4,9,368.0022
1,0,0,1,0,0,0,0,1,1,0,0,1,0,8,9,367.9362
1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,401.664
1,0,0,1,0,0,0,0,1,1,0,0,1,1,2,1,369.1502
1,0,0,1,0,0,0,0,1,1,0,0,1,1,4,1,366.8386
1,0,0,1,0,0,0,0,1,1,0,0,1,1,8,1,367.7604
1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,5,396.6034
1,0,0,1,0,0,0,0,1,1,0,0,1,1,2,5,367.9962
1,0,0,1,0,0,0,0,1,1,0,0,1,1,4,5,367.48
1,0,0,1,0,0,0,0,1,1,0,0,1,1,8,5,367.5304
1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,9,396.3694
1,0,0,1,0,0,0,0,1,1,0,0,1,1,2,9,369.335
1,0,0,1,0,0,0,0,1,1,0,0,1,1,4,9,368.1642
1,0,0,1,0,0,0,0,1,1,0,0,1,1,8,9,368.9796
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,393.8088
1,0,0,1,0,1,0,0,1,1,0,0,0,0,2,1,367.9372
1,0,0,1,0,1,0,0,1,1,0,0,0,0,4,1,369.7522
1,0,0,1,0,1,0,0,1,1,0,0,0,0,8,1,367.7764
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,5,396.3658
1,0,0,1,0,1,0,0,1,1,0,0,0,0,2,5,370.162
1,0,0,1,0,1,0,0,1,1,0,0,0,0,4,5,368.4058
1,0,0,1,0,1,0,0,1,1,0,0,0,0,8,5,368.262
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,9,396.4714
1,0,0,1,0,1,0,0,1,1,0,0,0,0,2,9,369.6612
1,0,0,1,0,1,0,0,1,1,0,0,0,0,4,9,368.4316
1,0,0,1,0,1,0,0,1,1,0,0,0,0,8,9,368.4772
1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,396.6182
1,0,0,1,0,1,0,0,1,1,0,0,0,1,2,1,370.905
1,0,0,1,0,1,0,0,1,1,0,0,0,1,4,1,367.355
1,0,0,1,0,1,0,0,1,1,0,0,0,1,8,1,368.8284
1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,5,401.7772
1,0,0,1,0,1,0,0,1,1,0,0,0,1,2,5,368.1458
1,0,0,1,0,1,0,0,1,1,0,0,0,1,4,5,367.8158
1,0,0,1,0,1,0,0,1,1,0,0,0,1,8,5,368.7246
1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,9,399.2992
1,0,0,1,0,1,0,0,1,1,0,0,0,1,2,9,368.4098
1,0,0,1,0,1,0,0,1,1,0,0,0,1,4,9,367.7516
1,0,0,1,0,1,0,0,1,1,0,0,0,1,8,9,367.6306
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,400.1236
1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,1,368.9858
1,0,0,1,0,1,0,0,1,1,0,0,1,0,4,1,368.2712
1,0,0,1,0,1,0,0,1,1,0,0,1,0,8,1,368.1286
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,5,402.7496
1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,5,368.0682
1,0,0,1,0,1,0,0,1,1,0,0,1,0,4,5,368.1756
1,0,0,1,0,1,0,0,1,1,0,0,1,0,8,5,368.1188
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,9,394.371
1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,9,367.968
1,0,0,1,0,1,0,0,1,1,0,0,1,0,4,9,367.4022
1,0,0,1,0,1,0,0,1,1,0,0,1,0,8,9,368.4166
1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,396.1842
1,0,0,1,0,1,0,0,1,1,0,0,1,1,2,1,369.9778
1,0,0,1,0,1,0,0,1,1,0,0,1,1,4,1,368.6788
1,0,0,1,0,1,0,0,1,1,0,0,1,1,8,1,368.0648
1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,5,395.609
1,0,0,1,0,1,0,0,1,1,0,0,1,1,2,5,369.2924
1,0,0,1,0,1,0,0,1,1,0,0,1,1,4,5,368.0658
1,0,0,1,0,1,0,0,1,1,0,0,1,1,8,5,367.812
1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,9,396.547
1,0,0,1,0,1,0,0,1,1,0,0,1,1,2,9,367.7874
1,0,0,1,0,1,0,0,1,1,0,0,1,1,4,9,365.6634
1,0,0,1,0,1,0,0,1,1,0,0,1,1,8,9,368.2284
1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,396.7012
1,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,368.7392
1,0,1,1,0,0,0,0,1,1,0,0,0,0,4,1,368.1846
1,0,1,1,0,0,0,0,1,1,0,0,0,0,8,1,367.4712
1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,5,397.5308
1,0,1,1,0,0,0,0,1,1,0,0,0,0,2,5,369.2668
1,0,1,1,0,0,0,0,1,1,0,0,0,0,4,5,369.5576
1,0,1,1,0,0,0,0,1,1,0,0,0,0,8,5,366.9928
1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,9,396.8652
1,0,1,1,0,0,0,0,1,1,0,0,0,0,2,9,367.8096
1,0,1,1,0,0,0,0,1,1,0,0,0,0,4,9,367.9722
1,0,1,1,0,0,0,0,1,1,0,0,0,0,8,9,366.6018
1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,392.3002
1,0,1,1,0,0,0,0,1,1,0,0,0,1,2,1,370.5462
1,0,1,1,0,0,0,0,1,1,0,0,0,1,4,1,367.7842
1,0,1,1,0,0,0,0,1,1,0,0,0,1,8,1,366.2182
1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,5,395.2534
1,0,1,1,0,0,0,0,1,1,0,0,0,1,2,5,368.253
1,0,1,1,0,0,0,0,1,1,0,0,0,1,4,5,367.3048
1,0,1,1,0,0,0,0,1,1,0,0,0,1,8,5,368.0808
1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,9,402.0962
1,0,1,1,0,0,0,0,1,1,0,0,0,1,2,9,367.7954
1,0,1,1,0,0,0,0,1,1,0,0,0,1,4,9,367.4702
1,0,1,1,0,0,0,0,1,1,0,0,0,1,8,9,367.9336
1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,405.7736
1,0,1,1,0,0,0,0,1,1,0,0,1,0,2,1,369.975
1,0,1,1,0,0,0,0,1,1,0,0,1,0,4,1,367.4446
1,0,1,1,0,0,0,0,1,1,0,0,1,0,8,1,367.0482
1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,5,402.4598
1,0,1,1,0,0,0,0,1,1,0,0,1,0,2,5,368.4548
1,0,1,1,0,0,0,0,1,1,0,0,1,0,4,5,366.5408
1,0,1,1,0,0,0,0,1,1,0,0,1,0,8,5,368.7822
1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,9,396.3652
1,0,1,1,0,0,0,0,1,1,0,0,1,0,2,9,369.1362
1,0,1,1,0,0,0,0,1,1,0,0,1,0,4,9,368.1142
1,0,1,1,0,0,0,0,1,1,0,0,1,0,8,9,367.3768
1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,395.5166
1,0,1,1,0,0,0,0,1,1,0,0,1,1,2,1,368.292
1,0,1,1,0,0,0,0,1,1,0,0,1,1,4,1,368.319
1,0,1,1,0,0,0,0,1,1,0,0,1,1,8,1,369.7136
1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,5,394.4062
1,0,1,1,0,0,0,0,1,1,0,0,1,1,2,5,368.2804
1,0,1,1,0,0,0,0,1,1,0,0,1,1,4,5,367.5244
1,0,1,1,0,0,0,0,1,1,0,0,1,1,8,5,366.8882
1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,9,394.9548
1,0,1,1,0,0,0,0,1,1,0,0,1,1,2,9,370.3744
1,0,1,1,0,0,0,0,1,1,0,0,1,1,4,9,367.2342
1,0,1,1,0,0,0,0,1,1,0,0,1,1,8,9,368.5124
1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,394.5772
1,0,1,1,0,1,0,0,1,1,0,0,0,0,2,1,368.4952
1,0,1,1,0,1,0,0,1,1,0,0,0,0,4,1,369.185
1,0,1,1,0,1,0,0,1,1,0,0,0,0,8,1,367.7774
1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,5,395.867
1,0,1,1,0,1,0,0,1,1,0,0,0,0,2,5,368.237
1,0,1,1,0,1,0,0,1,1,0,0,0,0,4,5,366.6566
1,0,1,1,0,1,0,0,1,1,0,0,0,0,8,5,368.1102
1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,9,392.3854
1,0,1,1,0,1,0,0,1,1,0,0,0,0,2,9,367.794
1,0,1,1,0,1,0,0,1,1,0,0,0,0,4,9,366.2898
1,0,1,1,0,1,0,0,1,1,0,0,0,0,8,9,367.3896
1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,397.0678
1,0,1,1,0,1,0,0,1,1,0,0,0,1,2,1,367.551
1,0,1,1,0,1,0,0,1,1,0,0,0,1,4,1,367.139
1,0,1,1,0,1,0,0,1,1,0,0,0,1,8,1,368.171
1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,5,395.7454
1,0,1,1,0,1,0,0,1,1,0,0,0,1,2,5,369.9392
